Tiempo (s),RPM referencia,Torque (N·m),Velocidad angular (rad/s),Potencia (W)
4.2542542542542545,1276.2762762762763,2.8728728728728727,133.6513391166829,383.9633065714513
4.2642642642642645,1279.2792792792793,2.867867867867868,133.96581285578097,384.1962500818944
4.2742742742742745,1282.2822822822823,2.8628628628628627,134.28028659487904,384.4260457070611
4.2842842842842845,1285.2852852852855,2.8578578578578573,134.59476033397715,384.6526934469516
4.2942942942942945,1288.2882882882884,2.8528528528528527,134.90923407307523,384.87619330156593
4.3043043043043046,1291.2912912912914,2.8478478478478477,135.22370781217327,385.09654527090385
4.314314314314315,1294.2942942942943,2.842842842842843,135.53818155127135,385.31374935496564
4.324324324324325,1297.2972972972973,2.8378378378378377,135.85265529036943,385.5278055537511
4.334334334334335,1300.3003003003005,2.8328328328328323,136.16712902946753,385.7387138672603
4.344344344344345,1303.3033033033034,2.8278278278278277,136.4816027685656,385.9464742954933
4.354354354354355,1306.3063063063064,2.8228228228228227,136.79607650766368,386.15108683845
4.364364364364365,1309.3093093093094,2.817817817817818,137.11055024676173,386.35255149613045
4.374374374374375,1312.3123123123123,2.8128128128128127,137.4250239858598,386.5508682685346
4.384384384384385,1315.3153153153153,2.8078078078078077,137.7394977249579,386.7460371556625
4.394394394394395,1318.3183183183185,2.8028028028028027,138.053971464056,386.93805815751426
4.404404404404405,1321.3213213213214,2.7977977977977977,138.36844520315404,387.1269312740896
4.414414414414415,1324.3243243243244,2.7927927927927927,138.68291894225212,387.31265650538876
4.424424424424425,1327.3273273273273,2.7877877877877877,138.9973926813502,387.4952338514117
4.434434434434435,1330.3303303303303,2.7827827827827827,139.3118664204483,387.67466331215843
4.444444444444445,1333.3333333333335,2.7777777777777777,139.62634015954637,387.8509448876288
4.454454454454455,1336.3363363363364,2.7727727727727727,139.94081389864445,388.02407857782293
4.464464464464465,1339.3393393393394,2.7677677677677677,140.25528763774253,388.1940643827408
4.474474474474475,1342.3423423423424,2.7627627627627627,140.5697613768406,388.36090230238244
4.484484484484485,1345.3453453453453,2.7577577577577577,140.88423511593868,388.5245923367478
4.494494494494495,1348.3483483483485,2.7527527527527527,141.19870885503676,388.6851344858369
4.504504504504505,1351.3513513513515,2.7477477477477477,141.51318259413483,388.8425287496498
4.514514514514515,1354.3543543543544,2.7427427427427427,141.8276563332329,388.99677512818636
4.524524524524525,1357.3573573573574,2.7377377377377377,142.14213007233099,389.1478736214467
4.534534534534535,1360.3603603603603,2.7327327327327327,142.45660381142906,389.29582422943076
4.544544544544545,1363.3633633633633,2.7277277277277276,142.7710775505271,389.44062695213853
4.554554554554555,1366.3663663663665,2.7227227227227226,143.08555128962522,389.5822817895701
4.564564564564565,1369.3693693693695,2.7177177177177176,143.4000250287233,389.72078874172547
4.574574574574575,1372.3723723723724,2.7127127127127126,143.71449876782137,389.8561478086045
4.584584584584585,1375.3753753753754,2.7077077077077076,144.02897250691942,389.98835899020725
4.594594594594595,1378.3783783783783,2.7027027027027026,144.34344624601752,390.11742228653384
4.604604604604605,1381.3813813813815,2.6976976976976976,144.65791998511563,390.2433376975842
4.614614614614615,1384.3843843843845,2.6926926926926926,144.9723937242137,390.3661052233582
4.624624624624625,1387.3873873873874,2.6876876876876876,145.28686746331178,390.485724863856
4.634634634634635,1390.3903903903904,2.6826826826826826,145.60134120240983,390.6021966190774
4.644644644644645,1393.3933933933934,2.6776776776776776,145.9158149415079,390.71552048902265
4.654654654654655,1396.3963963963965,2.6726726726726726,146.230288680606,390.8256964736917
4.664664664664665,1399.3993993993995,2.6676676676676676,146.54476241970409,390.93272457308444
4.674674674674675,1402.4024024024025,2.6626626626626626,146.85923615880213,391.0366047872009
4.684684684684685,1405.4054054054054,2.6576576576576576,147.1737098979002,391.13733711604107
4.694694694694695,1408.4084084084084,2.6526526526526526,147.4881836369983,391.2349215596051
4.704704704704705,1411.4114114114113,2.6476476476476476,147.80265737609636,391.32935811789275
